Time,Temperature (C),Gas (ohms),Humidity (%),Pressure (hPa),Altitude (m),PM10 Standard (mirogram/m^3),PM25 Standard (mirogram/m^3),PM100 Standard (mirogram/m^3),
1676507654.1024787,24.82453125,183424,11.125027124908954,1011.6829162212314,13.055220733317736,1,2,2,
1676507655.291007,24.8630078125,184225,11.116653842012814,1011.6808293843378,13.07261687968811,1,2,2,
1676507656.485943,24.8993359375,182828,11.093617875819522,1011.6893161660408,13.001870134195276,2,3,3,
1676507657.6791573,24.934296875,183624,11.07053505790944,1011.6920275086374,12.979268185450252,2,3,3,
1676507658.872473,24.9676953125,184225,11.042538389686111,1011.688642582725,13.00748518122507,1,2,2,
1676507660.0658946,25.0012890625,182828,11.024270697414442,1011.6890999470555,13.00367255346541,1,2,2,
1676507661.258444,25.034296875,184628,10.986546946232224,1011.6797724866182,13.081427328940434,0,1,1,
1676507662.4458978,25.0659375,185033,10.94878323026942,1011.673487164297,13.133822821006637,0,0,0,
1676507663.6394727,25.0971875,185033,10.935295381672919,1011.6736111764549,13.13278903248552,0,0,0,
1676507664.8330753,25.1278515625,185440,10.897506553336397,1011.6639498517118,13.213327948102297,0,0,0,
1676507666.0245817,25.1587109375,186877,10.864586613159409,1011.6598958360918,13.24712329425505,0,0,0,
1676507667.21774,25.1899609375,186464,10.851100093523382,1011.6582420798727,13.260909474865866,0,0,0,
1676507668.4066331,25.2208203125,186053,10.823039245404711,1011.6541787840466,13.294782338136777,0,0,0,
1676507669.5999565,25.2505078125,184830,10.79494148072663,1011.6534812502055,13.30059720234312,0,0,0,
1676507670.7934563,25.2821484375,185313,10.766913926791027,1011.6506904652018,13.323862107228106,0,0,0,
1676507671.9855719,25.3130078125,185832,10.743713362251262,1011.6554355966632,13.284305156175268,0,0,0,
1676507673.1786392,25.3425,186353,10.725317858328612,1011.6526408456624,13.307603086519256,0,0,0,
1676507674.3718429,25.3727734375,185936,10.697250635259746,1011.6599462944633,13.24670265925174,0,0,0,
1676507675.5653105,25.4005078125,185832,10.673948918982726,1011.6683779210514,13.176414516535292,0,0,0,
1676507676.7583716,25.428046875,185936,10.655490415565604,1011.6694274889804,13.167665089630612,0,0,1,
1676507677.951496,25.455390625,186458,10.646721378766262,1011.671918240681,13.146901670273678,0,0,1,
1676507679.1448994,25.483515625,187512,10.613742051429025,1011.6703923837916,13.159621522771491,0,0,1,
1676507680.3387446,25.5110546875,186458,10.595286292865154,1011.6714318944228,13.150955949632985,0,1,1,
1676507681.5321074,25.5399609375,187300,10.567186434222767,1011.6747101126183,13.123628099781508,0,0,0,
1676507682.7258492,25.568671875,187089,10.548772533451247,1011.6741343167429,13.128428038426643,0,0,0,
